RC NUMBER,COMPANY NAME,ADDRESS
1041729,AAYRA INTERNATIONAL LIMITED,"14INDUSTRIALSTREETOFFTOWNPLANNINGWAYILUPEJU,LAGOS,LAGOS"
2805585,AAYUBS NIGERIA ENTERPRISES,"NO 20, BOLORUNDURO ST PETERS ROAD ILE-OLUJI"
2280009,AAYYEE ROYAL LINKS,"244,UNITYESTATE,LADEGBOYEIJEDE,IKORODU,LAGOSSTATE."
2372203,AAYZEE CONCEPTS,"6, MOROCCO ROAD,"
2267129,AAZ TRANSPORT & SUPPLY VENTURES,"no17,neparoad,alabarago,ojo,lagos"
2598722,AAZAB BY ROLLIE,"No. 12 Bolaji Tiwalade Close, off Soretire Street, Ifako Ijaiye Local Government Area, Ogba"
125092,AAZALAS BUILDERS & CIVIL ENGINEERING CONTRACTORS,"34,GBANGBOSHE ROAD,LAGOS NULL, LAGOS,LAGOS"
1173179,AAZANITE ENERGY LIMITED,"AFRICAREBUILDINGPLOT1679KARIMUKOTUNSTREETV,V/I,LAGOS"
832035,AAZARAFABI NIG. LTD,"NO.3,SHEHUKANGIWAROAD,YAURI,KEBBI"
949591,AAZE 9NIG) ENTERPRISES,"41KINGS WAY ROAD , IKOYI,LAGOS"
364756,AAZE COMMERCIAL ENTS.,"20C LOW COST HOUSING ASTATE , GOMBE,BAUCHI"
329028,AAZE COMMERCIAL ENTS.,"20C LOW - COST HOUSING ESTATE, BOX 13 , GOMBE,BAUCHI"
1498922,AAZEEMS METALWORKS NIGERIA LIMITED,"Plot No 2 Dukku Road, Behind Oando Filling Station"
800367,AAZFA=MG INVESTMENTS LTD,"NO.2,ROAD35,GWARINPA,ABUJA,FCT"
2617708,AAZI'OVA GLOBAL VENTURES,"PLOT 290, ENUGU STREET, GARKI II"
2800916,AAZIM COUTURE,"H5F Bourdilon court estate, chevron drive, lekki, Lagos state"
2600361,AAZMAD INTEGRATED SERVICES CONCEPT,"NO. 67, ERUDA STREET, BABOKO AREA"
741742,AAZO NIGERIA ENTERPRISES,"GBADE EDEDOYIN MODERN SOLUTION, 12 MEDICAL ROAD,,IKEJA , LAGOS,LAGOS"
1442699,AAZOB AGRO INDUSTRIES LIMITED,"9, CONGO CRESCENT SUNCITY ESTATE, ABUJA"
139570,AAZOLEEZ MULTI SERVICES NIG LTD,"4 WAZIRI IBRAHIM CRESCENT G.R.A. KADUNA , BOX 3975 ,KADUNA"
2430375,AAZPOLY INTEGRATED SERVICES,"NO. 10, MD PLAZA, DUTSINMA ROAD, OPPOSITE ALQALAM UNIVERSITY"
1249249,AAZUBS GLOBAL INVESTMENT LIMITED,"NO. 11, RANGE CLOSE, KABALA DOKI"
1303582,AAZY KITCHENS LIMITED,HOUSE 6 MAIDUGURI AVENUE RAI NLNG PLANT COMPLEX
3993,ABA DIVISION DEV. CO. LTD,"132,BROADSTREET,LAGOS,LAGOS"
15017,ABA GLASS INDUSTRIES NIG LTD,"6,INDUSTRYRD.,ABA,ABIA"
11628,ABA HOTEL LTD,"MINISTRYOFINDUSTRIES,ENUGU,ENUGU"
12431,ABA TATE TRADERS ASSOCIATION LTD,"54,PRINCESTR.,,ABA,ABIA"
2964,ABA TEXTILE MILLS NIG PLC,"INDUSTRIALLAYOUT,ABA,ABIA"
13515,ABA/LAGOS PROMOTER TRANSPORT SERVICE,"17,PARKROAD,,ABA,ABIA"
16558,ABABOJE CA & COMPANY NIGERIA LIMITED,"SW8/103 LAGOS BYEPASS , IBADAN ,OYO"
15764,ABABS ENTERPRISES LIMITED,"32, QUEENS STR. YABA, , LAGOS ,LAGOS"
5857,ABAC LINE LTD,"BANUSOHOUSE88/92,BROADSTR.,LAGOS,LAGOS"
2701,ABACHA AND COMPANY LTD (ALHAJI),"84,FAGEB,KANO,KANO"
21461,ABACUS BUSINESS MACHINES NIG LTD,", ,"
34235,ABACUS INVESTMENT LTD,"57, NNOBI STR. S/LERE , LAGOS ,LAGOS"
24394,ABADAO PRESS LTD,"9 ABIMBOLA ST. FADEYI. YABA , LAGOS ,LAGOS"
20937,ABADATU TOKAN & SONS LTD,"20, CAMPBELL STREET, , LAGOS ,LAGOS"
28308,ABADEEN INDUSTRIES LIMITED,"132, BROAD STREET , LAGOS ,LAGOS"
11220,ABADER GARAGES LIMITED,"2RICHARDROAD,JOS,PALTEAU"
8788,ABADIDOF PHARMACEUTICAL INDUSTRIES NIG LTD,"11,MARTINSSTREET,,LAGOS,LAGOS"
3974,ABADISTILL [NIG] LTD,"43,MILVERTONAVE,,ABA,ABIA"
31680,ABADIYAT ENTERPRISES NIG LTD,"101, GRIFFITA STR, E/METTA, , LAGOS ,LAGOS"
22989,ABADOM ENTERPRISES LIMITED,"NO 6, ALHAJI TALIB LANE, , ILORIN ,KWARA"
9433,ABADOT INTERNATIONAL LTD,"30IKOYIROAD,OBALENDE,LAGOS,LAGOS"
3918,ABAEZE INTER BUSINESS LTD,"8/10BROADSTR,LAGOS,LAGOS,LAGOS"
18941,ABAINE FINANCE INVESTMENT COMPANY LIMITED,"AHMADU MAIKWATO , KEFFI ,PLATEAU"
35054,ABAJI CONSTRUCTION & SUPPLY CO. LTD,"PLOT G. AHMADU BELLO WAY, , KADUNA ,KADUNA"
19692,ABAKE PROPERTIES LTD,"597A ADENIJI STR. STADIUM ROAD IBADAN , IBADAN ,OYO"
31299,ABAKOK GENERAL ENTERPRISES LTD,"1, SARKI YAKI RD, S/GARI , KANO ,KANO"
16719,ABAKORS CONSTRUCTION CO. LTD,"18 BOYLE STR, ONIKAN , LAGOS ,LAGOS"
31442,ABAKWANE ENTERPRISES LTD,"25, COLLEGE CLOSE , MAKURDI ,BENUE"
20947,ABAM ENGINEERING CONTRACTING LIMITED,"19, ADEGOKE STR., S/LERE, , LAGOS ,LAGOS"
15152,ABAME DEV. CO. LTD,"59, ERIC MANUEL CRES., S/L , LAGOS ,LAGOS"
10915,ABANDE M. LAWAN AND BROTHER LIMITED,"41,AHMADUBELLOSTREET,,JOS,PLATEAU"
18904,ABARA & COMPANY [NIGERIA] LIMITED,"AHMADU BELLO WAY , GUSAU ,SOKOTO"
26672,ABAREN MOTORS & TECHNICAL CO. LTD,"15, IDI-ABA LANE , ABEOKUTA ,OGUN"
31776,ABARIN HOLDINGS LTD,"2, FOLORUNSHO SODITA ST. OJOTA, , LAGOS ,LAGOS"
28986,ABAS CLEARING & SHIPPING SERVICES LIMITED,"46, BALOGUN STREET , LAGOS ,LAGOS"
5907,ABASCO PROJECT LIMITED,"68-EBELLOROAD,KANO,KANO"
11180,ABASI OLISA TRADING COMPANY LIMITED,"35A,IKORODUROAD,,LAGOS,LAGOS"
16897,ABASSENWAN EYIRE & COMPANY LIMITED,"136, AKPAKPAVA STREET , BENIN ,EDO"
22695,ABASU ENTERPRISES LTD,"C.170, KOBI STR, , BAUCHI ,BUACHI"
11040,ABASUBONG (NIGERIA) FINANCE TRUST LIMITED,"2,BOLASHADIPESTR.SURULERE,,LAGOS,LAGOS"
11620,ABATA MARITIME SERVICES LTD,"19,SOLANKESTR.,YABA,LAGOS"
32612,ABATAN KINGSON FIRMS & IND. [NIG] LTD,"108, AGEGE MOTOR ROAD MUSHIN, , LAGOS ,LAGOS"
9195,ABAUL RAZAQ & BROTHERS (ALHAJI) LIMITED,"27/29,MARTINSSTREET,,LAGOS,LAGOS"
6772,ABAYOMI & SONS COMPANY LIMITED,"11,ABIBUOKISTREET,LAGOS,LAGOS"
19031,ABAYOMI PAPER CONVERSION [NIG] LIMITED,"26, RAMONU STREET, ITIRE , LAGOS ,LAGOS"
8304,ABAYOMI STATIONERY SUPPLY STORES LTD,"8,DENTONSTR.,EBUTE-METTA,LAGOS,LAGOS"
10126,ABAYOMI STORES LIMITED,"27,AGOROSTREET,LAGOS,LAGOS"
9999,ABAZA CO. NIG LTD,"15,AKAJELANE,,ILORIN,KWARA"
140772,BAA ASSOCIATES NIGERIA LIMITED,"4, IGANDO RD, EGBE IKOTUN , LAGOS ,LAGOS"
24654,BAA ENTERPRISES NIG LTD,"82, NJEMANEZE STR, , OWERRI ,IMO"
87897,BAA-U NIGERIA LIMITED,"173, IJESHA ROAD, IJESHA -TEDO S/LERE , LAGOS ,LAGOS"
125442,BAAB (NIG) LTD,"44, TIJANI STR. NEW ABEOKUTA RD. , DOPEMU ,LAGOS"
61361,BAAB ELECTRICAL ENGINEERING COMPANY LIMITED,"K.J. 1A, COLLEGE RD. , KADUNA ,KADUNA"
185366,BAAB INTERNATIONAL NIG LTD,"364 MAIN STR.,KUNDILA/HOTORO EST., , KANO ,KANO"
188890,BAABA AND RUBY VENTURES LIMITED,"20A, CHURCH STR., ISALE-EKO , LAGOS ,LAGOS"
176898,BAABINT GENERAL MERCHANTS LTD,"72,SABONSARA,KANO,KANO"
176897,BAABINT INVESTMENT LTD,"72, SABON SARA , KANO ,KANO"
133657,BAADE VENTURES LTD,"48, OLORUNSOLA STR. , AKURE ,ONDO"
98162,BAADIS NIGERIA EXPORT ENTERPRISES LIMITED,"26, JOHNSON STR. SURULERE, , LAGOS ,LAGOS"
79431,BAAF AND SONS (NIGERIA) LIMITED,"28, AIRWAYS ROAD IJESHA-TEDO SURULERE , LAGOS ,LAGOS"
153851,BAAF GAS LTD,"116, IDIAYAN STR. , ILESA ,OYO"
215422,BAAFAM NIGERIA LTD,"29, BURMA ROAD, APAPA , LAGOS ,LAGOS"
8610,BAAGO ADVERTISING PRODUCTION NIGERIA LIMITED,"137,IBADANSTR.,EBUTE-METTA,LAGOS"
53291,BAAH (NIGERIA) LIMITED,"13, AKPAN CRESCENT, SURULERE, , LAGOS ,LAGOS"
208731,BAAJ INVESTMENT LIMITED,"5, PALM AVE., OLORUNSHOGO MUSHIN , LAGOS ,LAGOS"
35541,BAAJAA CONSORT ENTERPRISES NIG LTD,"34, SHIPEOLU STREET PALM GROVE , LAGOS ,LAGOS"
102241,BAAJI VENTURES LIMITED,"2, ALASALATU STR., MUSHIN , LAGOS ,LAGOS"
161633,BAAJIM COMPANY LIMITED,"35, IHAMA RD, G.R.A. BENIN , BENIN ,DELTA"
55570,BAAJKO NIG LTD,"54 OPEBI RD. IKEJA , LAGOS ,LAGOS"
141414,BAAKI NIGERIA LTD,"81 LEBANON STGBAGI , IBADAN ,OYO"
184178,BAALCONG VENTURES NIG LTD,"9 OYEWUNMI CLOSE, FALOLU, S/LERE , LAGOS ,LAGOS"
123774,BAALEZ INVESTMENTS CO. LTD,"24, ONDO STR., E/METTA , LAGOS ,LAGOS"
123087,BAALPERAZIM INTERNAITONAL VENTURES LTD,"BLOCK 102, FLAT 5,LOW COST HOUS. EST. , AMUWO-ODOFIN ,LAGOS"
85367,BAAM TELECOMS (NIGERIA) LIMITED,"1, SOLAGBADE CLOSE, OFF ILESHA GARAGE , AKURE ,ONDO"
19539,BAAMARK ENTER. LTD,"SW8/510, OSOSANI RD. , IBADAN ,OYO"
190417,BAAMARS INTERNATIONAL COMPANY NIGERIAN,"20. NKOPOLU ROAD RAMIGBO TOWN , PORT HARCOURT ,RIVERS"
153583,BAAMO VENTURES LIMITED,"20, OBUN-EKO STR., , LAGOS ,LAGOS"
99745,BAAMS NIGERIA LTD,NO 13 NEIGHBOURHOOD CENTRE WUSE ZONE 3 ABUJA
72669,BAAN INDUSTRIAL COMPANY LTD,"2,SHEBA STR, FEGGE , ONITSHA ,ANAMBRA"
12840,BAAN LIMITED,"150,YAKUBUGOWONSTR,LAGOS,LAGOS"
228400,BAAN OIL SERVICES LTD,"NWAKOR COMPOUND -KPEAN TOWN. KE-KHANA , BORI ,RIVERS"
172250,BAAREMA NIGERIA LTD,"22, BISHARA CLOSE, DAMBOA RD., , MAIDUGURI ,BORNO"
138691,BAAS NIGERIA LIMITED,"296, BABBAN GIJI HAUSAWA QUATERS , KANO ,KNAO"
190543,BAASAF & COMPANY LIMITED,"22, DEMURI STR. KETU , LAGOS ,LAGOS"
121308,BAASALX INVESTMENTS CO. LTD,"8, HARUNA STR, IFAKO-OGBA , LAGOS ,LAGOS"
39142,BAASAR NIG LTD,"68, AIRPORT ROAD , KANO ,KANO"
79134,BAASCAV VENTURES LTD,"42/44, ADETOLA STREET SURULERE , LAGOS ,LAGOS"
125962,BAASHIMI NIGERIA LTD,"4, EBENCHO CLOSE,OFF ALLIEN AVE.,IKEJA , LAGOS ,LAGOS"
90803,BAASHMA NIGERIA LIMITED,"27, COMMERICLA AVE., SABO , LAGOS ,LAGOS"
171965,BAASI VENT. LTD A,"5, AINA ADIO, AVENUE, ASHI BASHORUN , IBADAN ,OYO"
72510,BAATCOL MEDICAL LTD,"37, PRINCESS STR. , LAGOS ,LAGOS"
36515,BAATOOR NIGERIA INDUSTRIES LIMITED,"48, PALM CHURCH STREET , LAGOS ,LAGOS"
214217,BAATOS VENTURES LTD,"6, OTUYELU STR, AGUDA , LAGOS ,LAGOS"
88260,BAAWACO NIG LTD#,"CASTEE OF MERCT. IJOKO RD. OLOWATUYI QTR , AKURE ,ONDO"
57041,BAAYET ENTERPRISES NIG CO LTD,"3, MKT RD. COSTAIN , KADUNA ,KADUNA"
136949,BAAZEEZAT MERCHANTS NIGERIA LIMITED,"37, IGBEHINADUN STR. , OSHODI ,LAGOS"
62701,BAD GENERAL MERCHANT NIG LTD,"14, BOYLE STREET , LAGOS ,LAGOS"
71197,BADA-BARAWU & COMPANY LIMITED,"14, TAIWO KOYA STR., ILUPEJU , LAGOS ,LAGOS"
16544,BADAD NIGERIA LIMITED,"12, MAKANJUOLA STR, , LAGOS ,LAGOS"
15031,BADAGRI BEACH RESORT LTD,"1/3,MOLONEYSTR.,LAGOS,LAGOS"
27403,BADAGRI FARMS LTD,"6, ERIC MOORE CLOSE, IGANMU , LAGOS ,LAGOS"
38226,BADAGRY MOTORS LTD,"5, MERCY ENELI STREET, SURU/LERE , LAGOS ,LAGOS"
45057,BADAGRY PETROLEUM REFINERY LIMITED,"16 SOFOLA STREET,OJODU ESTATE,OJODU,LAGOS,LAGOS STATE."
40029,BADAGRY PLASTIC INDUSTRIES LTD,"57, MARKET STR. BADAGRY , LAGOS ,LAGOS"
51457,BADAJO NIGERIA LIMITED,"20, AYINDE STREET, OJOTA , LAGOS ,LAGOS"
31489,BADALARI ENTERPRISES [NIGERIA] LIMITED,"1, HAROLD-SODIPO CRESC., IKEJA GRA , LAGOS ,LAGOS"
55289,BADAMASI TRAVELS LTD,"99, GWAMMAJA , KANO ,KANO"
7786,BADAMASUIY RAHMA & SONS LIMITED,"1,COMMERCIALAREA,OKENE,KOGI"
71549,BADAN ENTERPRISES NIG LTD,"8, G. R. A. RD. , GBOKO ,BENUE"
44414,BADAN INTERNATIONAL LTD,"331, AKANRO ST., ILASAMAJA, MUSHIN , LAGOS ,LAGOS"
75311,BADANRUWA FARMS LTD,"13, A CLUB ROAD , KANO ,KANO"
35539,BADARIYA ENTERPRISES LTD,"4, LODGE ROAD , KANO ,KANO"
4021,BADAWI SERVICES AGENCIES LTD,"11,MARTINSSTR,LAGOS,LAGOS"
33039,BADAYI COMMERCIAL AND CONTRUCTION COY. LTD,"1805, BRIGADE GWAGWARWA RECCA CEMETARY , KANO ,KANO"
31910,BADE & BROTHERS CO. LTD,"10, AKEPE STR., , OSOGBO ,OSUN"
60982,BADE - NINSON NIGERIA LIMITED,"33, ONI STR. SURULERE, , LAGOS ,LAGOS"
50626,BADE AJIDAHUN LTD,"N6A/500 ADEOLA CRESCENT, OREMEJI , IBADAN ,OYO"
20959,BADE AKINS HOLDINGS LTD,"12, OLATUNJI STREET, OSHODI , LAGOS ,LAGOS"
20844,BADE INDUSTRIES LIMITED,"12,OLATUNJI STR., OSHODI , LAGOS ,LAGOS"
56578,BADE-ANUOLUWAPO CO. NIGERIA LIMITED,"14A, ISEYIN STR., ITIRE IJESHATEDO , LAGOS ,LAGOS"
73256,BADE-MAJE NIGERIA LTD,"MILE 11 1/2 IKORODU ROAD, KETU , LAGOS ,LAGOS"
18294,BADE-OLA ENTERPRISES NIG (BOEN) LIMITED,"SW9/907, ADEJUMO STREET CHALLENGE , IBDAN ,OYO"
70796,BADECO (NIG) LTD,"40 APATA STR. , JOS ,PLATAU"
1049,BADEGRI (THE) RICE MILL LTD,"64EHULLRD.,KANO,KANO"
5956,BADEJO STORES LIMITED,"39,CAMBELLSTREET,,LAGOS,LAGOS"
45256,BADEJOKS NIGERIA LTD,"23, MARKET STREET, AJEGUNLE , LAGOS ,LAGOS"
29220,BADEL FOOD SPECIALTIES COMPANY LIMITED,"30, IKOYI ROAD, , LAGOS ,LAGOS"
40158,BADEN (NIG). LTD,"162, OKIGWE RD. , ABA ,ABIA"
71800,BADEN ASSOCIATES LTD,"8, ADEREMI ADELAGE STR. G.R.A , ILORIN ,KWARA"
62596,BADER NIGERIA LTD,"21, MACARTHY STREET, ILUPEJU , LAGOS ,LAGOS"
27120,BADERI COMMUNIES CO. LTD,"9, SARKIN HAUSAWA STR., HAUSARI , MAIDUGURI ,BORNO"
12561,BADERI STEVEDORING CO. LTD,"2,LUCINAJOSEPHSTR.,S/LERE,LAGOS,LAGOS"
60983,BADERIEL NIG LTD,"85, OYEMEKUN ROAD AKURE , AKURE ,ONDO"
46643,BADEYO BROTHERS ENTERPRISES (SPORTS) LTD,"111, AJAYI RD. AGUDA, IKEJA , LAGOS ,LAGOS"
51255,BADI NIGEERIA LIMITED,"46, SAM SHONIBARE STR, SURULERE , LAGOS ,LAGOS"
26894,BADIA FARMS LIMITED,"130B AIGUOBASIMWIN CRESCENT, G.R.A , BENIN ,EDO"
4404,BADISCHE ANILIN & SODA-FABRIK AKTIENGESELLSCHAFT,"27,COMMERCIALAVENUE,LAGOS,LAGOS"
40167,BADMOS & BADMOS (NIG) LTD,"25, ERUNBE STR. , ABEOKUTA ,OGUN"
62547,BADMOS PRINTERS NIGERIA LTD,"2, OYELUDE LAYOUT, OJOO , IBADAN ,OYO"
37365,BADMUS ALHASSAN NIG LTD,"8, OLOFIN STR. ILISAN , REMO ,OGUN"
66759,BADOD TECHNICAL NIG LTD,"21, LADIPO ST, MUSHIN , LAGOS ,LAGOS"
67541,BADOKO BAKERY CONFECTIONARY LIMITED,"17, BADOKO QUARTERS , OKENE ,KOGI"
51669,BADOLAG CONSTRUCTION CO. LTD,"36, OLASONDE STR, PAPA AJAO.MUSHIN , LAGOS ,LAGOS"
27034,BADULLAH INTERNATIONAL LTD,"KUDU C247 , BIDA ,NIGER"
2132805,BAE CONSULTING ENGINEERS,"WINGA3,FEDERALHOUSINGESTATE,JULIUSNYERERESTREET,ASOKORO,,ABUJA,,F.C.T."
835688,BAE PROTECTION TECHNOLOGY LIMITED,"NO.19A,OLOSASTREET,VICTORIAISLAND,LAGOS,LAGOS"
1055440,BAE REFUN LIMITED,"1,ADEYINKAOYEWUMICLOSE,OFFLASISIKEHINDECRES,lagos,lagos"
659955,BAE SECURITY SYSTEMS LIMITED,"1624SINARIDARAWIJOSTREET,VICTORIAISLAND,LAGOS"
2267569,BAE SERVICES AND SME DEVELOPMENT,"6,IGBOJUWOSTREET,ITIREOFFEYINIGA,,SURULERE,,LAGOS"
2292174,BAE TURFS AND GREENS ENTERPRISES,"PLOT1,BENALAEGBUCLOSE.OGUNFAYOESTATEEPUTU,IBEJU,LEKKI"
2274894,BAEBETH VENTURES,"NO17,OKUNSAGASTREET,ILUPEJU,LAGOS."
148305,BAEC FUN NIG LTD,"S.W. 8/1813, RING RD., , IBADAN ,OYO"
12883,BAECO LTD,"50E,ADOBAYERORD,KANO,KANO"
489839,BAECO TECHNICAL SERVICES LIMITED,"25,OROMINIKESTREET,,PORTHARCOURT,RIVERS"
2171369,BAECONTECH TECHNOLOGIES,"10,OGBOMOCRESCENT,OFFADESOGBEROAD,,BENINCITY,,EDO"
43535,BAEDOLON NIGERIA LIMITED,"48, FASHORO STR., S/LERE, , LAGOS ,LAGOS"
157846,BAEDUKES VENTURES LTD,"124, GOLDIE STR., CALABAR , CALABAR ,CROSS RIVER"
33457,BAEF LTD,"44, ACADEMY STR, , CALABAR ,CROSS RIVERS"
384665,BAEFEM LIMITED,"HOUSEQ13ROAD27VICTORIAGARDENCITY,LEKKI,,LAGOS"
865927,BAEFEM SPECIALIST HOSPITAL LTD,"PLOT6D,ROAD7A,VICTORIAGARDENCITY,,LEKKI,LAGOS"
1124909,BAEGLOBAL AFTERSCHOOL NIGERIA LTD,"PLOT100,ABBAGANASTREET,CITYVIEWRESIDENTIALESTATE,DAKWODISTRICT,ABUJA,FCT"
632142,BAEGOLD SERVICES LTD,"38AMANZENJOKUSTREETALADINMAHOUSINGESTATE,OWERRI,IMO"
833000,BAEHOFF STEEL LIMITED,"NO7OLANREWAJUS/COMPLEX,KLM1,BADAGRYEX.WAYO,LAGOS,LAGOS"
87788,BAEJ DISTILLERS & BOTTLING CO. LTD,"OKPUZYEZE URUAGU , NNEWI ,ENUGU"
799692,BAEKOV FARMS LIMITED,"10,EHIKIOYANOMHANSTREET,EVBOTUBU,BENIN,EDO"
140377,BAEL INTERNATIONAL INSURANCE BROKERS & CONSULTANTS,"GREAT NIG. HOUSE MARTINS ST. , LAGOS ,LAGOS"
828401,BAEL TECHNOLOGIES LTD,"NO11,ASSOCIATIONAVENUEILUPEJU,LAGOS,LAGOS"
51591,BAELCOM ENGINEERING WORKS NIG LTD,"N5B/509B, KUBE AGODI , IBADAN ,OYO"
773748,BAELEX GLOBAL SERVICES LIMITED,"NO13BAHAGOSTREETWORKS&HOUSINGESTATEGWARIMP,ABUJA,FCT"
1214515,BAELISH LTD.,"2A, OBAFEMI NUIBABA STR., LEKKI PHASE 1, LEKKI. , LAGOS ,LAGOS"
2225790,BAEMSH INTEGRATED GLOBAL,"NO.15B,BUKOLAAWOSANYASTREET,OLOGUFE,LEKKIEXP,LAGOS,"
722971,BAENATO INTEGRATED SERVICES LTD,"NO7EBIKOWEISTREETBEHINDCOMADECAMARATA,YENAGOA,BAYELSA"
309236,BAENERN COMPANY NIGERIA LIMITED,"3AEST.RD.OFFOLDABARD.RUM.OBIOAKPOR,P/HARCOURT,RIVERS"
1008710,BAENTECH CONSULTING LTD,"NO 82, ALLEN AVENUE, IKEJA"
115033,BAEPHARM PHARMACEUTICALS LTD,"9, OKRIKA RD, , P/H ,RIVERS"
657322,BAEQUO INDUSTRIAL COMPANY LTD,"NO3NUNGUDOEROAD,ITUKMBANG,AKWAIBOM"
47465,BAESCO FARMS NIGERIA LTD,"P. O. BOX 15 , UYO ,AKWA IBOM"
2147230,BAESIN VENTURES,"NO.1,OKOAFOILOGBOEREMI,,NEARBADAGRY,,LAGOS."
951096,BAESTMO INT'L LTD,"57,HARUNASTREET,OFFCOLLEGEROAD,OGBA,LAGOS"
116060,BAETO COMPANY LIMITED,"10, OBAFEMI AWOLOWO STREET AKOKA-YABA , LAGOS ,LAGOS"
457604,BAETTA CLENOL SERVICES LIMITED,"HSE11ROAD36,GWARINPAEST,,GWARINPA,ABUJA"
12076,BAETTE LIMITED,"10.MBONUSTR.D/LINE,P/HARCOURT,RIVERS"
1185123,BAETTE MULTI - DIMENSIONAL LIMITED,"BLOCKB26,AINAHESTATE,FHAPHASE1,KARU,ABUJA,FCT"
2031800,BAETUL HILAL VENTURES,"NO.7,ALADESANYISTREET,,ILASAMAJA,,LAGOS."
2248499,BAETUL MA`MOOR HAJJ AND UMRAH VENTURES,"SUITE J 122, ROAD 5, IKOTA SHOPPING COMPLEX, VICTORIA GARDEN CITY, , LEKKI - EPE EXPRESSWAY, ,LAGOS."
270074,BAEUTY PUBLICATIONS LTD,"38, FASHORD STR. SURULERE. , LAGOS ,LAGOS"
444312,BAEVIS INTERNATIONAL LIMITED,"BLK.29,9,ALABAINTL.MKT,OJO,LAGOS"
273145,BAEWA COMPANY (NIGERIA) LIMITED,"3 ELEME OKRIKA ROAD, , OKRIKA MAINLAND ,RIVERS"
1106139,BAEYD INTERNATIONAL LTD,"NO. 50, PAUWA ROAD, UNGUWAR DOSA , kaduna ,kaduna"
2194768,BAEZ LINK ENTERPRISES,"25,oSHODI/APAPAEXPRESSWAY,lagos,LAGOSSTATE."
2075023,BAEZL ELECTRICALS ENTERPRISES,"PLOT49,SANIABACHAROAD,,MARARABA,,NASARAWA,"
149211,BAEZOP NIG LTD,"13 AWGU STREET DIORU , PORT HARCOUR ,RIVER"
72509,BAG & LEATHERGOODS INDUSTRIES LTD,"IRUOWELL VILLAGE AWKA ETITI , IDEMILI ,ANAMBRA"
92780,BAGAL NIGERIA LTD,"5, RESERVATION ROAD GRA. , ILORIN ,KWARA"
19088,BAGALE MOTELS LTD,"9, AIRPORT ROAD , KANO ,KANO"
44903,BAGALE UTILITIES LTD,"DADIN KIWA WARD , JOS ,PLATEAU"
16972,BAGAN NIG LTD,"19, OGUI RD. , ENUGU ,ENUGU"
69355,BAGANA VENTURES NIG LTD,"48, G.R.A RD , SULEJA ,NIGER"
69892,BAGANDOSI LTD,"35, IBRAHIM TAIWO ROAD. , ILORIN ,KWARA"
85911,BAGARDA TRADING CO. LTD,"ISA ROAD , SHINKAFI ,SOKOTO"
120604,BAGAS NIG LTD,"N6/536, ALLI STR., MOKOLA , IBADAN ,OYO"
91014,BAGASO BROTHER LIMITED,"130B AIGUOBASINWIN CRRESCENT .G.R.A , BENIN CITY ,EDO"
63361,BAGATELLE NIGERIAN LIMITED,"KM. 9, NEW AUCHA GENEBODE ROAD IVIOGHE , GENEBODE ETSAKOR ,EDO"
21876,BAGAUDA BISCUITS COMPANY LIMITED,"51-54, HAUSA ROAD, POST OFFICE , KANO ,KANO"
123030,BAGAUDA COMMUNICATIONS LTD,"38, BEIRUT , KANO ,KN."
46829,BAGAUDA CONSTRUCTION & ENGINEERING CO. LTD,"61, ENU-OWA STREET , LAGOS ,LAGOS"
79415,BAGAUDA GENERAL ENTERPRISES LTD,"no. 36c, ahmed onibudo street victoria island , lagos ,lagos"
75730,BAGAUDA INVESTMENTS NIG LTD,"33 KOSOKO STR, , LAGOS ,LAGOS"
26245,BAGAUDA PRESS LIMITED,"10, GANDUN ALBASA QUARTERS , KANO ,KANO"
76091,BAGAUDA SOAP AND ALLIED PRODUCTS LIMITED,"1664, GWAGWARWA QUARTERS KANO , KANO ,KANO"
7625,BAGAUDA TEXTILE MILL LIMITED,"8,BAYERORD.,KANO,KANO"
122588,BAGAYA NIGERIA LIMITED,"12 ADISA BASHAU STREET , LAGOS ,LAGOS"
72446,BAGE AND BEN INTERNATIONAL NIGERIA LTD,"1. MURTALA MOHAMMED WAY , JOS ,PLATEAU"
5660,BAGEL LIMITED,"13B,MARINEROAD,APAPA,LAGOS,LAGOS"
30584,BAGERAFT NIG LTD,"3, K/AKANDE STR, , LAGOS ,LAGOS"
52745,BAGHAZIEM ENETRPRISES (NIG) LIMITED,"UMUEHIE IKPEREJERE UBOMA L.G.A. , UBOMA ,IMO"
29344,BAGIC NIGERIA ENTERPRISES LIMITED,"5, NIGER CRESENT , MAKURDI ,BENUE"
67936,BAGICA ENTERPRISES NIGERIA LIMITED,"40, IGBOUKWU STR. D/LINE, DIOBU , P./HARCOURT ,RIVES"
91986,BAGID VENTURES NIGERIA COMPANY LIMITED,"F. 15, JOS RD. , KADUNA ,KADUNA"
107754,BAGLE HAWK NIG LTD,"13, ABO-ABA STR. , ABEOKUTA ,OGUN"
35266,BAGLOIL JOHNSON [NIGERIA] LTD,"2, ALADE AVE, , IKEJA ,LAGOS"
123955,BAGLON NIG LTD,"NO. 120, UDO-UMANA STREET , UYO ,A/IBOM"
128374,BAGLOW NIGERIA LIMITED,"22, JOSEPH HARRISON STREET, ONIKE-IWAYA , YABA ,LAGOS"
107900,BAGO NIGERIAN COMPANY LTD,"17, OLATILEWA STR, LAWANSON S/LERE , LAGOS ,LAGOS"
